subject,list,item,input,output,study,recall,repeat,intrusion,category,list_type,item_string,item_string_index
89,8,6.0,7.0,15.0,True,True,0,False,loc,light,Big Ben,200
89,8,7.0,8.0,12.0,True,True,0,False,loc,light,Soho,64
89,8,8.0,9.0,10.0,True,True,0,False,loc,light,Venice,215
89,8,9.0,10.0,16.0,True,True,0,False,cel,light,Kristen Stewart,2
89,8,10.0,11.0,3.0,True,True,0,False,cel,light,Keira Knightley,81
89,8,11.0,12.0,,True,False,0,False,cel,light,Ian McKellan,105
89,8,12.0,13.0,7.0,True,True,0,False,obj,light,box,106
89,8,13.0,14.0,,True,False,0,False,obj,light,shirt,133
89,8,14.0,15.0,,True,False,0,False,obj,light,lantern,11
89,8,15.0,16.0,,True,False,0,False,loc,light,Universal Studios,51
89,8,16.0,17.0,11.0,True,True,0,False,loc,light,Florence,173
89,8,17.0,18.0,13.0,True,True,0,False,loc,light,Indianapolis Speedway,184
89,8,18.0,19.0,,True,False,0,False,obj,light,sink,24
89,8,19.0,20.0,5.0,True,True,0,False,obj,light,ketchup,71
89,8,20.0,21.0,9.0,True,True,0,False,obj,light,hanger,54
89,8,21.0,22.0,,True,False,0,False,loc,light,San Francisco,198
89,8,22.0,23.0,,True,False,0,False,loc,light,Masada,172
89,8,23.0,24.0,,True,False,0,False,loc,light,Kyoto,22
89,8,24.0,25.0,6.0,True,True,0,False,cel,light,Reese Witherspoon,182
89,8,25.0,26.0,2.0,True,True,0,False,cel,light,Drake,19
89,8,26.0,27.0,1.0,True,True,0,False,cel,light,Johnny Depp,46
90,1,0.0,1.0,1.0,True,True,0,False,cel,heavy,Morgan Freeman,148
90,1,1.0,2.0,2.0,True,True,0,False,cel,heavy,Will Smith,227
90,1,2.0,3.0,19.0,True,True,0,False,cel,heavy,David Beckham,155
90,1,3.0,4.0,,True,False,0,False,obj,heavy,fireplace,178
90,1,4.0,5.0,,True,False,0,False,obj,heavy,highlighter,3
90,1,5.0,6.0,9.0,True,True,0,False,obj,heavy,bottle,85
90,1,6.0,7.0,18.0,True,True,0,False,loc,heavy,Roman Forum,102
90,1,7.0,8.0,12.0,True,True,0,False,loc,heavy,United Nations Building,152
90,1,8.0,9.0,13.0,True,True,0,False,loc,heavy,Delphi,23
90,1,9.0,10.0,,True,False,0,False,obj,heavy,thermometer,107
90,1,10.0,11.0,16.0,True,True,0,False,obj,heavy,globe,202
90,1,11.0,12.0,,True,False,0,False,obj,heavy,speaker,98
90,1,12.0,13.0,6.0,True,True,0,False,cel,heavy,Oprah Winfrey,110
90,1,13.0,14.0,3.0,True,True,0,False,cel,heavy,Jonah Hill,109
90,1,14.0,15.0,,True,False,0,False,cel,heavy,Scarlett Johansson,36
90,1,15.0,16.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
90,1,16.0,17.0,10.0,True,True,0,False,loc,heavy,Atomium,7
90,1,17.0,18.0,7.0,True,True,0,False,loc,heavy,Chicago,16
90,1,18.0,19.0,,True,False,0,False,obj,heavy,purse,120
90,1,19.0,20.0,8.0,True,True,0,False,obj,heavy,bed,78
90,1,20.0,21.0,15.0,True,True,0,False,obj,heavy,kleenex,37
90,1,21.0,22.0,5.0,True,True,0,False,cel,heavy,Madonna,150
90,1,22.0,23.0,4.0,True,True,0,False,cel,heavy,Gwyneth Paltrow,176
90,1,23.0,24.0,14.0,True,True,0,False,cel,heavy,Angelina Jolie,205
90,1,24.0,25.0,17.0,True,True,0,False,loc,heavy,Mall of America,185
90,1,25.0,26.0,11.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
90,1,26.0,27.0,,True,False,0,False,loc,heavy,Monte Carlo,88
90,2,0.0,1.0,7.0,True,True,0,False,loc,light,Versailles,49
90,2,1.0,2.0,6.0,True,True,0,False,loc,light,Tower of Pisa,126
90,2,2.0,3.0,8.0,True,True,0,False,loc,light,Amazon River,57
90,2,3.0,4.0,13.0,True,True,0,False,obj,light,scarf,177
90,2,4.0,5.0,14.0,True,True,0,False,obj,light,glass,25
90,2,5.0,6.0,,True,False,0,False,obj,light,bicycle,208
90,2,6.0,7.0,4.0,True,True,0,False,cel,light,Ellen Page,69
90,2,7.0,8.0,5.0,True,True,0,False,cel,light,Lil Wayne,13
90,2,8.0,9.0,1.0,True,True,0,False,cel,light,Mariah Carey,20
90,2,9.0,10.0,12.0,True,True,0,False,obj,light,whistle,230
90,2,10.0,11.0,,True,False,0,False,obj,light,violin,228
90,2,11.0,12.0,,True,False,0,False,obj,light,saucepan,187
90,2,12.0,13.0,,True,False,0,False,cel,light,Orlando Bloom,174
90,2,13.0,14.0,,True,False,0,False,cel,light,Harrison Ford,206
90,2,14.0,15.0,,True,False,0,False,cel,light,Ashton Kutcher,35
90,2,15.0,16.0,11.0,True,True,0,False,loc,light,Giza Pyramids,138
90,2,16.0,17.0,,True,False,0,False,loc,light,Prague,214
90,2,17.0,18.0,,True,False,0,False,loc,light,Sistine Chapel,167
90,2,18.0,19.0,,True,False,0,False,obj,light,tripod,118
90,2,19.0,20.0,,True,False,0,False,obj,light,skateboard,146
90,2,20.0,21.0,,True,False,0,False,obj,light,feather,209
90,2,21.0,22.0,2.0,True,True,0,False,cel,light,Bruce Willis,128
90,2,22.0,23.0,3.0,True,True,0,False,cel,light,Usher,224
90,2,23.0,24.0,15.0,True,True,0,False,cel,light,Jessica Simpson,123
90,2,24.0,25.0,16.0,True,True,0,False,loc,light,White House,217
90,2,25.0,26.0,9.0,True,True,0,False,loc,light,Globe Theater,117
90,2,26.0,27.0,10.0,True,True,0,False,loc,light,Machu Picchu,75
90,3,0.0,1.0,2.0,True,True,0,False,cel,heavy,Alec Baldwin,34
90,3,1.0,2.0,,True,False,0,False,cel,heavy,Sofia Vergara,111
90,3,2.0,3.0,13.0,True,True,0,False,cel,heavy,Uma Thurman,229
90,3,3.0,4.0,,True,False,0,False,loc,heavy,Timbuktu,158
90,3,4.0,5.0,,True,False,0,False,loc,heavy,Rio de Janeiro,56
90,3,5.0,6.0,6.0,True,True,0,False,loc,heavy,Shanghai,15
90,3,6.0,7.0,,True,False,0,False,obj,heavy,calculator,86
90,3,7.0,8.0,10.0,True,True,0,False,obj,heavy,candle,135
90,3,8.0,9.0,9.0,True,True,0,False,obj,heavy,lantern,11
90,3,9.0,10.0,3.0,True,True,0,False,cel,heavy,Snoop Dogg,171
90,3,10.0,11.0,1.0,True,True,0,False,cel,heavy,Beyonce Knowles,93
90,3,11.0,12.0,14.0,True,True,0,False,cel,heavy,George Clooney,60
90,3,12.0,13.0,,True,False,0,False,loc,heavy,Redwood Forest,74
90,3,13.0,14.0,,True,False,0,False,loc,heavy,Serengeti Plain,193
90,3,14.0,15.0,,True,False,0,False,loc,heavy,Oxford,132
90,3,15.0,16.0,16.0,True,True,0,False,obj,heavy,soap,179
90,3,16.0,17.0,,True,False,0,False,obj,heavy,brick,114
90,3,17.0,18.0,12.0,True,True,0,False,obj,heavy,box,106
90,3,18.0,19.0,17.0,True,True,0,False,loc,heavy,Universal Studios,51
90,3,19.0,20.0,7.0,True,True,0,False,loc,heavy,Hong Kong,168
90,3,20.0,21.0,,True,False,0,False,loc,heavy,Carnegie Hall,101
90,3,21.0,22.0,15.0,True,True,0,False,obj,heavy,medal,164
90,3,22.0,23.0,8.0,True,True,0,False,obj,heavy,crayon,147
90,3,23.0,24.0,11.0,True,True,0,False,obj,heavy,basket,38
90,3,24.0,25.0,,True,False,0,False,cel,heavy,Kobe Bryant,212
90,3,25.0,26.0,4.0,True,True,0,False,cel,heavy,Ben Stiller,211
90,3,26.0,27.0,5.0,True,True,0,False,cel,heavy,Taylor Swift,142
90,4,0.0,1.0,1.0,True,True,0,False,loc,light,Salt Flats,73
90,4,1.0,2.0,2.0,True,True,0,False,loc,light,Stonehenge,130
90,4,2.0,3.0,4.0,True,True,0,False,loc,light,Petra,65
90,4,3.0,4.0,3.0,True,True,0,False,obj,light,trash can,190
90,4,4.0,5.0,,True,False,0,False,obj,light,projector,72
90,4,5.0,6.0,5.0,True,True,0,False,obj,light,ladder,97
90,4,6.0,7.0,6.0,True,True,0,False,cel,light,Hugh Jackman,170
90,4,7.0,8.0,7.0,True,True,0,False,cel,light,Keira Knightley,81
90,4,8.0,9.0,10.0,True,True,0,False,cel,light,Jim Carrey,122
90,4,9.0,10.0,,True,False,0,False,obj,light,birdhouse,32
90,4,10.0,11.0,14.0,True,True,0,False,obj,light,water gun,222
90,4,11.0,12.0,,True,False,0,False,obj,light,blender,189
90,4,12.0,13.0,,True,False,0,False,cel,light,Leonardo DiCaprio,204
90,4,13.0,14.0,18.0,True,True,0,False,cel,light,Justin Bieber,149
90,4,14.0,15.0,9.0,True,True,0,False,cel,light,Vin Diesel,225
90,4,15.0,16.0,12.0,True,True,0,False,loc,light,Kyoto,22
90,4,16.0,17.0,11.0,True,True,0,False,loc,light,San Francisco,198
90,4,17.0,18.0,,True,False,0,False,loc,light,Barcelona Cathedral,45
90,4,18.0,19.0,15.0,True,True,0,False,obj,light,balloon,163
90,4,19.0,20.0,16.0,True,True,0,False,obj,light,shirt,133
90,4,20.0,21.0,17.0,True,True,0,False,obj,light,backpack,201
90,4,21.0,22.0,,True,False,0,False,cel,light,Andy Samberg,68
90,4,22.0,23.0,,True,False,0,False,cel,light,Paul McCartney,195
90,4,23.0,24.0,8.0,True,True,0,False,cel,light,Sylvester Stallone,196
90,4,24.0,25.0,19.0,True,True,0,False,loc,light,Masada,172
90,4,25.0,26.0,,True,False,0,False,loc,light,Monticello,125
90,4,26.0,27.0,13.0,True,True,0,False,loc,light,Churchill Downs,153
90,5,0.0,1.0,2.0,True,True,0,False,cel,heavy,Ricky Martin,79
90,5,1.0,2.0,1.0,True,True,0,False,cel,heavy,Meryl Streep,14
90,5,2.0,3.0,,True,False,0,False,cel,heavy,Eminem,121
90,5,3.0,4.0,,True,False,0,False,obj,heavy,briefcase,26
90,5,4.0,5.0,10.0,True,True,0,False,obj,heavy,towel,108
90,5,5.0,6.0,,True,False,0,False,obj,heavy,tent,63
90,5,6.0,7.0,6.0,True,True,0,False,loc,heavy,Swiss Alps,194
90,5,7.0,8.0,,True,False,0,False,loc,heavy,Tahiti,213
90,5,8.0,9.0,,True,False,0,False,loc,heavy,Gettysburg,43
90,5,9.0,10.0,,True,False,0,False,cel,heavy,Brad Pitt,48
90,5,10.0,11.0,5.0,True,True,0,False,cel,heavy,Jay-Z,103
90,5,11.0,12.0,,True,False,0,False,cel,heavy,Barack Obama,197
90,5,12.0,13.0,,True,False,0,False,obj,heavy,helmet,141
90,5,13.0,14.0,,True,False,0,False,obj,heavy,mango,145
90,5,14.0,15.0,12.0,True,True,0,False,obj,heavy,vacuum cleaner,223
90,5,15.0,16.0,,True,False,0,False,loc,heavy,Arc de Triomphe,192
90,5,16.0,17.0,,True,False,0,False,loc,heavy,Walk of Fame,219
90,5,17.0,18.0,9.0,True,True,0,False,loc,heavy,Big Ben,200
90,5,18.0,19.0,,True,False,0,False,obj,heavy,cradle,70
90,5,19.0,20.0,,True,False,0,False,obj,heavy,hammer,186
90,5,20.0,21.0,11.0,True,True,0,False,obj,heavy,hanger,54
90,5,21.0,22.0,4.0,True,True,0,False,cel,heavy,Reese Witherspoon,182
90,5,22.0,23.0,3.0,True,True,0,False,cel,heavy,Anne Hathaway,91
90,5,23.0,24.0,,True,False,0,False,cel,heavy,Steven Spielberg,104
90,5,24.0,25.0,,True,False,0,False,loc,heavy,Sydney Opera House,90
90,5,25.0,26.0,8.0,True,True,0,False,loc,heavy,Brooklyn Bridge,159
90,5,26.0,27.0,7.0,True,True,0,False,loc,heavy,Wimbledon,231
90,6,0.0,1.0,1.0,True,True,0,False,cel,light,Emma Watson,12
90,6,1.0,2.0,2.0,True,True,0,False,cel,light,Tom Cruise,220
90,6,2.0,3.0,,True,False,0,False,cel,light,Ian McKellan,105
90,6,3.0,4.0,9.0,True,True,0,False,obj,light,staple remover,62
90,6,4.0,5.0,,True,False,0,False,obj,light,mascara,113
90,6,5.0,6.0,,True,False,0,False,obj,light,umbrella,203
90,6,6.0,7.0,,True,False,0,False,loc,light,Indianapolis Speedway,184
90,6,7.0,8.0,,True,False,0,False,loc,light,Alcatraz,55
90,6,8.0,9.0,,True,False,0,False,loc,light,Mecca,17
90,6,9.0,10.0,3.0,True,True,0,False,cel,light,Lisa Kudrow,80
90,6,10.0,11.0,,True,False,0,False,cel,light,Tina Fey,143
90,6,11.0,12.0,4.0,True,True,0,False,cel,light,Cameron Diaz,59
90,6,12.0,13.0,8.0,True,True,0,False,obj,light,hurdle,99
90,6,13.0,14.0,10.0,True,True,0,False,obj,light,safe,162
90,6,14.0,15.0,,True,False,0,False,obj,light,flower,77
90,6,15.0,16.0,7.0,True,True,0,False,loc,light,Venice,215
90,6,16.0,17.0,,True,False,0,False,loc,light,Niagara Falls,89
90,6,17.0,18.0,,True,False,0,False,loc,light,Bunker Hill,116
90,6,18.0,19.0,,True,False,0,False,obj,light,cactus,52
90,6,19.0,20.0,,True,False,0,False,obj,light,vase,221
90,6,20.0,21.0,11.0,True,True,0,False,obj,light,bell,112
90,6,21.0,22.0,13.0,True,True,0,False,loc,light,Pompeii,6
90,6,22.0,23.0,14.0,True,True,0,False,loc,light,Louvre,50
90,6,23.0,24.0,6.0,True,True,0,False,loc,light,Colosseum,21
90,6,24.0,25.0,,True,False,0,False,cel,light,Drake,19
90,6,25.0,26.0,12.0,True,True,0,False,cel,light,Johnny Depp,46
90,6,26.0,27.0,5.0,True,True,0,False,cel,light,Larry King,181
90,7,0.0,1.0,,True,False,0,False,cel,heavy,Bill Gates,18
90,7,1.0,2.0,,True,False,0,False,cel,heavy,Lindsay Lohan,58
90,7,2.0,3.0,,True,False,0,False,cel,heavy,Julianne Moore,144
90,7,3.0,4.0,3.0,True,True,0,False,loc,heavy,Florence,173
90,7,4.0,5.0,4.0,True,True,0,False,loc,heavy,Vatican City,29
90,7,5.0,6.0,,True,False,0,False,loc,heavy,Hoover Dam,100
90,7,6.0,7.0,,True,False,0,False,obj,heavy,teapot,31
90,7,7.0,8.0,,True,False,0,False,obj,heavy,printer,9
90,7,8.0,9.0,,True,False,0,False,obj,heavy,perfume,160
90,7,9.0,10.0,9.0,True,True,0,False,loc,heavy,Grand Central Station,199
90,7,10.0,11.0,2.0,True,True,0,False,loc,heavy,Quebec,44
90,7,11.0,12.0,,True,False,0,False,loc,heavy,North Pole,137
90,7,12.0,13.0,,True,False,0,False,cel,heavy,Britney Spears,83
90,7,13.0,14.0,,True,False,0,False,cel,heavy,Denzel Washington,40
90,7,14.0,15.0,7.0,True,True,0,False,cel,heavy,Amy Poehler,92
90,7,15.0,16.0,,True,False,0,False,obj,heavy,onion,165
90,7,16.0,17.0,,True,False,0,False,obj,heavy,sink,24
90,7,17.0,18.0,5.0,True,True,0,False,obj,heavy,bowling ball,39
90,7,18.0,19.0,8.0,True,True,0,False,cel,heavy,Kate Winslet,82
90,7,19.0,20.0,,True,False,0,False,cel,heavy,Halle Berry,0
90,7,20.0,21.0,,True,False,0,False,cel,heavy,Alicia Keys,42
90,7,21.0,22.0,,True,False,0,False,obj,heavy,shovel,76
90,7,22.0,23.0,6.0,True,True,0,False,obj,heavy,football,139
90,7,23.0,24.0,,True,False,0,False,obj,heavy,keychain,33
90,7,24.0,25.0,1.0,True,True,0,False,loc,heavy,Space Needle,94
90,7,25.0,26.0,,True,False,0,False,loc,heavy,Trevi Fountain,157
90,7,26.0,27.0,,True,False,0,False,loc,heavy,Ayers Rock,115
90,8,0.0,1.0,7.0,True,True,0,False,obj,light,book,161
90,8,1.0,2.0,,True,False,0,False,obj,light,anchor,134
90,8,2.0,3.0,8.0,True,True,0,False,obj,light,earrings,188
90,8,3.0,4.0,9.0,True,True,0,False,cel,light,Owen Wilson,156
90,8,4.0,5.0,,True,False,0,False,cel,light,Simon Cowell,1
90,8,5.0,6.0,10.0,True,True,0,False,cel,light,Elton John,84
90,8,6.0,7.0,,True,False,0,False,loc,light,Alamo,131
90,8,7.0,8.0,,True,False,0,False,loc,light,Petronas Towers,95
90,8,8.0,9.0,,True,False,0,False,loc,light,Yankee Stadium,218
90,8,9.0,10.0,,True,False,0,False,obj,light,shelf,207
90,8,10.0,11.0,,True,False,0,False,obj,light,ketchup,71
90,8,11.0,12.0,,True,False,0,False,obj,light,dollar,61
90,8,12.0,13.0,,True,False,0,False,loc,light,Soho,64
90,8,13.0,14.0,12.0,True,True,0,False,loc,light,Florida Keys,166
90,8,14.0,15.0,6.0,True,True,0,False,loc,light,Vienna,226
90,8,15.0,16.0,11.0,True,True,0,False,cel,light,Tobey Maguire,180
90,8,16.0,17.0,1.0,True,True,0,False,cel,light,Drew Barrymore,67
90,8,16.0,17.0,14.0,False,True,1,False,cel,light,Drew Barrymore,67
90,8,17.0,18.0,3.0,True,True,0,False,cel,light,Matt Damon,169
90,8,18.0,19.0,,True,False,0,False,obj,light,cigar,53
90,8,19.0,20.0,,True,False,0,False,obj,light,tire,119
90,8,20.0,21.0,,True,False,0,False,obj,light,satellite dish,87
90,8,21.0,22.0,4.0,True,True,0,False,cel,light,Kristen Stewart,2
90,8,22.0,23.0,5.0,True,True,0,False,cel,light,Jennifer Lawrence,210
90,8,23.0,24.0,2.0,True,True,0,False,cel,light,Jamie Foxx,47
90,8,24.0,25.0,13.0,True,True,0,False,loc,light,Everglades,183
90,8,25.0,26.0,,True,False,0,False,loc,light,Times Square,151
90,8,26.0,27.0,,True,False,0,False,loc,light,Great Wall of China,136
91,1,0.0,1.0,,True,False,0,False,obj,heavy,shirt,133
91,1,1.0,2.0,,True,False,0,False,obj,heavy,hurdle,99
91,1,2.0,3.0,7.0,True,True,0,False,obj,heavy,staple remover,62
91,1,3.0,4.0,12.0,True,True,0,False,cel,heavy,Gwyneth Paltrow,176
91,1,4.0,5.0,11.0,True,True,0,False,cel,heavy,Lindsay Lohan,58
91,1,5.0,6.0,4.0,True,True,0,False,cel,heavy,Paul McCartney,195
91,1,6.0,7.0,,True,False,0,False,loc,heavy,Mall of America,185
91,1,7.0,8.0,,True,False,0,False,loc,heavy,Carnegie Hall,101
91,1,8.0,9.0,6.0,True,True,0,False,loc,heavy,Venice,215
91,1,9.0,10.0,14.0,True,True,0,False,cel,heavy,Harrison Ford,206
91,1,10.0,11.0,13.0,True,True,0,False,cel,heavy,Jamie Foxx,47
91,1,11.0,12.0,,True,False,0,False,cel,heavy,Ben Stiller,211
91,1,12.0,13.0,,True,False,0,False,obj,heavy,printer,9
91,1,13.0,14.0,,True,False,0,False,obj,heavy,soap,179
91,1,14.0,15.0,,True,False,0,False,obj,heavy,blender,189
91,1,15.0,16.0,5.0,True,True,0,False,loc,heavy,Prague,214
91,1,16.0,17.0,,True,False,0,False,loc,heavy,Churchill Downs,153
91,1,17.0,18.0,,True,False,0,False,loc,heavy,Soho,64
91,1,18.0,19.0,,True,False,0,False,cel,heavy,Ricky Martin,79
91,1,19.0,20.0,3.0,True,True,0,False,cel,heavy,Ashton Kutcher,35
91,1,20.0,21.0,2.0,True,True,0,False,cel,heavy,Simon Cowell,1
91,1,21.0,22.0,,True,False,0,False,obj,heavy,perfume,160
91,1,22.0,23.0,8.0,True,True,0,False,obj,heavy,basket,38
91,1,23.0,24.0,,True,False,0,False,obj,heavy,umbrella,203
91,1,24.0,25.0,,True,False,0,False,loc,heavy,North Pole,137
91,1,25.0,26.0,10.0,True,True,0,False,loc,heavy,Sydney Opera House,90
91,1,26.0,27.0,1.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
91,1,26.0,27.0,9.0,False,True,1,False,loc,heavy,Hungarian Parliament,96
91,2,0.0,1.0,4.0,True,True,0,False,obj,light,flower,77
91,2,1.0,2.0,5.0,True,True,0,False,obj,light,football,139
91,2,2.0,3.0,3.0,True,True,0,False,obj,light,balloon,163
91,2,3.0,4.0,9.0,True,True,0,False,cel,light,Lil Wayne,13
91,2,4.0,5.0,,True,False,0,False,cel,light,Cameron Diaz,59
91,2,5.0,6.0,,True,False,0,False,cel,light,Larry King,181
91,2,6.0,7.0,6.0,True,True,0,False,loc,light,Shanghai,15
91,2,7.0,8.0,12.0,True,True,0,False,loc,light,Arc de Triomphe,192
91,2,8.0,9.0,,True,False,0,False,loc,light,Wimbledon,231
91,2,9.0,10.0,1.0,True,True,0,False,cel,light,Matt Damon,169
91,2,10.0,11.0,10.0,True,True,0,False,cel,light,Usher,224
91,2,11.0,12.0,,True,False,0,False,cel,light,Will Smith,227
91,2,12.0,13.0,13.0,True,True,0,False,loc,light,Everglades,183
91,2,13.0,14.0,,True,False,0,False,loc,light,Redwood Forest,74
91,2,14.0,15.0,7.0,True,True,0,False,loc,light,Great Wall of China,136
91,2,15.0,16.0,,True,False,0,False,obj,light,bicycle,208
91,2,16.0,17.0,,True,False,0,False,obj,light,bell,112
91,2,17.0,18.0,,True,False,0,False,obj,light,birdhouse,32
91,2,18.0,19.0,11.0,True,True,0,False,loc,light,Big Ben,200
91,2,19.0,20.0,,True,False,0,False,loc,light,Vienna,226
91,2,20.0,21.0,14.0,True,True,0,False,loc,light,Niagara Falls,89
91,2,21.0,22.0,,True,False,0,False,obj,light,safe,162
91,2,22.0,23.0,16.0,True,True,0,False,obj,light,towel,108
91,2,23.0,24.0,8.0,True,True,0,False,obj,light,onion,165
91,2,24.0,25.0,,True,False,0,False,cel,light,Tom Cruise,220
91,2,25.0,26.0,2.0,True,True,0,False,cel,light,Scarlett Johansson,36
91,2,26.0,27.0,,True,False,0,False,cel,light,Ian McKellan,105
91,3,0.0,1.0,,True,False,0,False,obj,heavy,lantern,11
91,3,1.0,2.0,,True,False,0,False,obj,heavy,dollar,61
91,3,2.0,3.0,,True,False,0,False,obj,heavy,crayon,147
91,3,3.0,4.0,,True,False,0,False,cel,heavy,Anne Hathaway,91
91,3,4.0,5.0,6.0,True,True,0,False,cel,heavy,Vin Diesel,225
91,3,5.0,6.0,,True,False,0,False,cel,heavy,Oprah Winfrey,110
91,3,6.0,7.0,,True,False,0,False,loc,heavy,Hoover Dam,100
91,3,7.0,8.0,,True,False,0,False,loc,heavy,Rio de Janeiro,56
91,3,8.0,9.0,,True,False,0,False,loc,heavy,Monte Carlo,88
91,3,9.0,10.0,7.0,True,True,0,False,obj,heavy,violin,228
91,3,10.0,11.0,,True,False,0,False,obj,heavy,vase,221
91,3,11.0,12.0,,True,False,0,False,obj,heavy,glass,25
91,3,12.0,13.0,,True,False,0,False,cel,heavy,Bruce Willis,128
91,3,13.0,14.0,,True,False,0,False,cel,heavy,Kobe Bryant,212
91,3,14.0,15.0,2.0,True,True,0,False,cel,heavy,Emma Watson,12
91,3,15.0,16.0,8.0,True,True,0,False,loc,heavy,Quebec,44
91,3,16.0,17.0,,True,False,0,False,loc,heavy,Atomium,7
91,3,17.0,18.0,,True,False,0,False,loc,heavy,Grand Central Station,199
91,3,18.0,19.0,3.0,True,True,0,False,cel,heavy,Kate Winslet,82
91,3,19.0,20.0,5.0,True,True,0,False,cel,heavy,Alec Baldwin,34
91,3,20.0,21.0,1.0,True,True,0,False,cel,heavy,Barack Obama,197
91,3,21.0,22.0,,True,False,0,False,obj,heavy,cigar,53
91,3,22.0,23.0,,True,False,0,False,obj,heavy,kleenex,37
91,3,23.0,24.0,,True,False,0,False,obj,heavy,anchor,134
91,3,24.0,25.0,4.0,True,True,0,False,loc,heavy,Globe Theater,117
91,3,25.0,26.0,,True,False,0,False,loc,heavy,Indianapolis Speedway,184
91,3,26.0,27.0,,True,False,0,False,loc,heavy,Masada,172
91,4,0.0,1.0,,True,False,0,False,cel,light,Morgan Freeman,148
91,4,1.0,2.0,3.0,True,True,0,False,cel,light,Hugh Jackman,170
91,4,2.0,3.0,,True,False,0,False,cel,light,Jim Carrey,122
91,4,3.0,4.0,,True,False,0,False,obj,light,vacuum cleaner,223
91,4,4.0,5.0,10.0,True,True,0,False,obj,light,tripod,118
91,4,5.0,6.0,,True,False,0,False,obj,light,highlighter,3
91,4,6.0,7.0,,True,False,0,False,loc,light,Oxford,132
91,4,7.0,8.0,6.0,True,True,0,False,loc,light,Chicago,16
91,4,8.0,9.0,,True,False,0,False,loc,light,Tahiti,213
91,4,9.0,10.0,13.0,True,True,0,False,obj,light,hammer,186
91,4,10.0,11.0,8.0,True,True,0,False,obj,light,shovel,76
91,4,11.0,12.0,,True,False,0,False,obj,light,book,161
91,4,12.0,13.0,12.0,True,True,0,False,cel,light,Tobey Maguire,180
91,4,13.0,14.0,11.0,True,True,0,False,cel,light,Jonah Hill,109
91,4,14.0,15.0,,True,False,0,False,cel,light,Elton John,84
91,4,15.0,16.0,7.0,True,True,0,False,loc,light,Florida Keys,166
91,4,16.0,17.0,4.0,True,True,0,False,loc,light,Alamo,131
91,4,17.0,18.0,,True,False,0,False,loc,light,Walk of Fame,219
91,4,18.0,19.0,9.0,True,True,0,False,obj,light,earrings,188
91,4,19.0,20.0,,True,False,0,False,obj,light,briefcase,26
91,4,20.0,21.0,,True,False,0,False,obj,light,mascara,113
91,4,21.0,22.0,,True,False,0,False,loc,light,Barcelona Cathedral,45
91,4,22.0,23.0,5.0,True,True,0,False,loc,light,Alcatraz,55
91,4,23.0,24.0,,True,False,0,False,loc,light,Timbuktu,158
91,4,24.0,25.0,,True,False,0,False,cel,light,Jennifer Lawrence,210
91,4,25.0,26.0,1.0,True,True,0,False,cel,light,Uma Thurman,229
91,4,26.0,27.0,2.0,True,True,0,False,cel,light,Steven Spielberg,104
91,5,0.0,1.0,,True,False,0,False,obj,heavy,thermometer,107
91,5,1.0,2.0,8.0,True,True,0,False,obj,heavy,sink,24
91,5,2.0,3.0,,True,False,0,False,obj,heavy,ladder,97
91,5,3.0,4.0,,True,False,0,False,cel,heavy,Bill Gates,18
91,5,4.0,5.0,,True,False,0,False,cel,heavy,David Beckham,155
91,5,5.0,6.0,,True,False,0,False,cel,heavy,Tina Fey,143
91,5,6.0,7.0,,True,False,0,False,loc,heavy,Times Square,151
91,5,7.0,8.0,,True,False,0,False,loc,heavy,Universal Studios,51
91,5,8.0,9.0,,True,False,0,False,loc,heavy,Colosseum,21
91,5,9.0,10.0,7.0,True,True,0,False,obj,heavy,candle,135
91,5,10.0,11.0,,True,False,0,False,obj,heavy,whistle,230
91,5,11.0,12.0,,True,False,0,False,obj,heavy,medal,164
91,5,12.0,13.0,9.0,True,True,0,False,cel,heavy,Sylvester Stallone,196
91,5,13.0,14.0,4.0,True,True,0,False,cel,heavy,Ellen Page,69
91,5,14.0,15.0,,True,False,0,False,cel,heavy,Reese Witherspoon,182
91,5,15.0,16.0,6.0,True,True,0,False,loc,heavy,Versailles,49
91,5,16.0,17.0,,True,False,0,False,loc,heavy,Salt Flats,73
91,5,17.0,18.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
91,5,18.0,19.0,10.0,True,True,0,False,cel,heavy,Alicia Keys,42
91,5,19.0,20.0,5.0,True,True,0,False,cel,heavy,Jay-Z,103
91,5,20.0,21.0,3.0,True,True,0,False,cel,heavy,Andy Samberg,68
91,5,21.0,22.0,,True,False,0,False,loc,heavy,Ayers Rock,115
91,5,22.0,23.0,,True,False,0,False,loc,heavy,Brooklyn Bridge,159
91,5,23.0,24.0,,True,False,0,False,loc,heavy,Florence,173
91,5,24.0,25.0,,True,False,0,False,obj,heavy,teapot,31
